,ord__Education,ord__EnvironmentSatisfaction,ord__JobInvolvement,ord__JobSatisfaction,ord__PerformanceRating,ord__RelationshipSatisfaction,ord__StockOptionLevel,ord__TrainingTimesLastYear,ord__WorkLifeBalance,ord__JobLevel,onehot__BusinessTravel_Non-Travel,onehot__BusinessTravel_Travel_Frequently,onehot__BusinessTravel_Travel_Rarely,onehot__Department_Human Resources,onehot__Department_Research & Development,onehot__Department_Sales,onehot__EducationField_Human Resources,onehot__EducationField_Life Sciences,onehot__EducationField_Marketing,onehot__EducationField_Medical,onehot__EducationField_Other,onehot__EducationField_Technical Degree,onehot__Gender_Female,onehot__Gender_Male,onehot__JobRole_Healthcare Representative,onehot__JobRole_Human Resources,onehot__JobRole_Laboratory Technician,onehot__JobRole_Manager,onehot__JobRole_Manufacturing Director,onehot__JobRole_Research Director,onehot__JobRole_Research Scientist,onehot__JobRole_Sales Executive,onehot__JobRole_Sales Representative,onehot__MaritalStatus_Divorced,onehot__MaritalStatus_Married,onehot__MaritalStatus_Single,onehot__OverTime_No,onehot__OverTime_Yes,std__Age,std__DailyRate,std__DistanceFromHome,std__HourlyRate,std__MonthlyIncome,std__MonthlyRate,std__NumCompaniesWorked,std__YearsAtCompany,std__YearsSinceLastPromotion,std__TotalWorkingYears,std__YearsInCurrentRole,std__YearsWithCurrManager,std__PercentSalaryHike,std__EmployeeNumber
711,1.0,2.0,2.0,1.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.5562280183665996,1.5159831013555454,-0.6716077790383507,-0.4877170710223768,-0.5752923076137251,0.9286422133408209,-0.2828803697118161,-0.5104756565042868,-0.3613874360412142,-0.7040259453802107,-0.35732147528567737,-0.6256712496463356,-1.139129723650614,-1.1194274875844739
712,0.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.337437817296406,-1.5549334811833546,-0.9148652540480073,-0.04529249149275903,-0.6830535677326229,1.0177738849251656,1.7125501242823284,-0.5104756565042868,-0.6713834044229667,-0.7040259453802107,-0.35732147528567737,-0.9015647107134406,-0.5970710283508781,-0.23658904362182578
713,3.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.33658318041032187,1.5084378517669976,-0.9148652540480073,0.6429235211088686,2.4237439453993908,-0.1775901218368401,-1.081052567309474,2.0617202887194557,-0.3613874360412142,1.1985829420487908,2.9939028593703587,2.1332633610247136,-0.32604168070101025,-0.7352916760892759
714,3.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3409957790343585,-1.2506084144452654,1.517709496048559,0.2988155148080548,2.0777176505797343,-1.4998487513840342,0.1162057290870128,-0.5104756565042868,-0.3613874360412142,1.9596264970203916,-0.636590169840347,-0.6256712496463356,0.21601701459872552,1.1129407151836725
715,0.0,3.0,2.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.5562280183665996,0.07232534674675867,-1.0364939915528357,0.24965722819365282,-0.7825255001500672,0.12173680018161336,-0.681966468510645,-0.9927623962337385,-0.6713834044229667,-1.3382289078565446,-1.1951275589496864,-1.1774581717805455,-0.5970710283508781,-1.4496495009750827
716,3.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.1098224189781389,0.9023028014870018,-0.9148652540480073,0.20049894157925086,-0.8488401217616967,0.37483187385491606,0.1162057290870128,-0.6712379030807707,-0.3613874360412142,-0.577185352884944,-0.636590169840347,-0.6256712496463356,1.5711637528480649,0.9461449022975997
717,1.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.564198578728589,1.5260434341402755,0.17979338349544755,0.7903983809520746,1.3824768579783238,1.4074819879426974,0.1162057290870128,-0.3497134099278029,-0.6713834044229667,2.2133076820109254,-0.636590169840347,-0.3497777885792307,0.21601701459872552,0.6277165322423698
718,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.77943081806083,-0.8808911846064297,0.3014221210002759,0.3971320880368588,-0.9787062557511378,0.023442059555887466,-0.681966468510645,-0.9927623962337385,-0.6713834044229667,-1.3382289078565446,-1.1951275589496864,-1.1774581717805455,0.7580757098984613,-0.5836591189201188
719,2.0,1.0,2.0,3.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.22142381882525408,0.009448266842194793,0.058164645990619226,-1.0284582237807987,-0.5782679637116828,-0.6608725965799924,-0.681966468510645,-0.6712379030807707,-0.3613874360412142,-1.084547722866011,-0.636590169840347,-0.6256712496463356,1.3001344051981971,0.05656723357187798
720,3.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1177929793401282,-1.4870262348864256,-0.06346409151420909,-0.09445077810716102,-0.9634028815330694,-1.2342585835633935,0.5152918278858417,-0.8320001496572546,-0.05139146765946163,-0.577185352884944,-0.636590169840347,-1.1774581717805455,-0.868100376000746,1.4515867595281235
721,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8945901796458978,0.44204257658559426,-1.0364939915528357,1.2328229604816925,-0.9283326489499961,-0.457619065116627,0.1162057290870128,-0.3497134099278029,-0.6713834044229667,-0.4503447603896772,-0.35732147528567737,-0.6256712496463356,-0.32604168070101025,0.002653435467288781
722,0.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.1142350176021756,-1.331091076723107,-0.5499790415335224,-1.1759330836240045,1.311486205355618,-0.7579178277909845,-0.681966468510645,0.2933355763781326,-0.6713834044229667,-0.3235041678944104,1.039021997487671,1.0296895167562938,0.21601701459872552,-0.25343710552950993
723,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1177929793401282,0.5099498228825232,-0.6716077790383507,1.2819812470960943,0.7854327166095186,0.6899859151266643,2.1116362230811574,2.383244781872423,3.668560152921569,2.0864670895156587,1.87682808115168,1.5814764388905038,-0.868100376000746,1.4027273799958395
724,3.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.01060417811705,1.0833887916121459,-0.6716077790383507,-1.7658325229968284,-0.5531874337431819,0.2557119763169601,-1.081052567309474,-0.6712379030807707,-0.3613874360412142,-0.9577071303707443,-0.636590169840347,-0.6256712496463356,0.21601701459872552,0.853480561805337
725,3.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.6678294182137149,1.0909340412006936,-0.30672156652386573,-1.3234079434672104,0.107408220003435,1.584356987317238,-0.681966468510645,0.6148600695311004,0.5686004691040435,-0.06982298290387685,1.3182906920423407,1.5814764388905038,-0.32604168070101025,-0.8970330704030435
726,4.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.44818458025743707,1.201597701832726,-0.9148652540480073,1.2328229604816925,2.116401179853185,-1.204409191989197,1.7125501242823284,1.7401957955664877,2.7385722477763115,1.3254235345440577,3.2731715539250286,1.0296895167562938,0.21601701459872552,-0.6224096613077922
727,0.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8910322179079453,0.49485932370542796,-0.9148652540480073,1.0361898140240844,0.47086335768255816,1.4135907006369517,-0.681966468510645,-0.18895116335131906,-0.3613874360412142,-0.7040259453802107,-0.07805278073100767,-0.3497777885792307,1.0291050575483291,1.0034283127837258
728,2.0,3.0,3.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22498178056320667,1.669403176322681,-0.42835030402869406,-1.3725662300816124,0.3399344893724179,-1.3388008712627884,-0.2828803697118161,-0.028188916774835173,1.4985883742493011,-0.06982298290387685,0.4804846083783317,0.47790259462208406,-1.139129723650614,1.000058700402189
729,2.0,2.0,3.0,3.0,2.0,0.0,3.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22498178056320667,0.839425721582438,-1.0364939915528357,-0.8809833639375927,0.6323989744288352,-0.46636563101976364,-1.081052567309474,1.7401957955664877,0.2586045007222909,0.9449017570582573,1.5975593865970104,0.7537960556891891,0.48704636224859343,-0.972849348987622
730,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.6678294182137149,1.065783209238868,0.17979338349544755,-0.8809833639375927,-0.91005361863397,0.07911464570124917,0.1162057290870128,-0.18895116335131906,-0.6713834044229667,-0.4503447603896772,-0.07805278073100767,-0.6256712496463356,1.0291050575483291,-0.16751198980032087
731,2.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.22142381882525408,1.201597701832726,0.7879370710195891,0.2988155148080548,0.21134363656781585,-0.0008539568417142761,0.5152918278858417,0.1325733298016487,-0.6713834044229667,-0.19666357539914364,0.7597533029330014,-1.1774581717805455,-0.868100376000746,-0.6881171027477603
732,0.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.4490392171435211,-0.7350163592278415,2.369110658582357,1.2328229604816925,-0.5803934323530812,-1.4826332883365907,-0.681966468510645,-0.18895116335131906,-0.3613874360412142,-0.7040259453802107,-0.636590169840347,-0.6256712496463356,-0.5970710283508781,1.2308771485374614
733,0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1142350176021756,-0.8205291878980484,-1.0364939915528357,-0.29108392456476895,-0.49728760847440445,-0.6417134522207407,0.9143779266846706,-0.8320001496572546,-0.05139146765946163,-0.7040259453802107,-0.636590169840347,-1.1774581717805455,1.0291050575483291,-1.213776634267505
734,3.0,3.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.2258364174492908,-1.026766009985018,0.9095658085244175,-0.19276735133596495,-0.9208935087051018,-1.1223580737550105,-0.681966468510645,-0.6712379030807707,-0.6713834044229667,-1.084547722866011,-0.636590169840347,-0.6256712496463356,-0.05501233305114235,1.2190835052020825
735,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.1098224189781389,0.21568508892916433,1.6393382335533873,-1.2250913702384065,-0.8643560428439049,-0.2792168875685228,0.5152918278858417,-0.3497134099278029,-0.6713834044229667,0.6912205720677238,-0.636590169840347,-0.3497777885792307,0.48704636224859343,1.796972028635648
736,3.0,0.0,2.0,3.0,2.0,2.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.6678294182137149,-0.11127572657456786,2.004224446067872,-0.14360906472156298,-0.21693829467395798,0.9404431355910846,-0.681966468510645,0.4540978229546165,-0.6713834044229667,-0.19666357539914364,0.7597533029330014,1.0296895167562938,-1.139129723650614,1.6386002467034173
737,2.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.4525971788814738,-0.26972596793406883,-0.9148652540480073,-0.09445077810716102,2.338300106015176,-1.0301720458235388,0.9143779266846706,-0.5104756565042868,-0.6713834044229667,2.340148274506192,-0.35732147528567737,-0.3497777885792307,0.21601701459872552,-0.30229648506179385
738,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4446266185194845,-0.12133605935929807,1.517709496048559,1.4294561069393004,-0.1045010035439836,0.16366478276490323,-1.081052567309474,-0.028188916774835173,-0.6713834044229667,-0.4503447603896772,0.7597533029330014,0.7537960556891891,-0.5970710283508781,-1.405844540015104
739,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.1098224189781389,-1.4618754029246,1.0311945460292458,0.5937652344944667,0.24258802559637205,1.2407418982654421,-0.2828803697118161,0.6148600695311004,-0.6713834044229667,0.8180611645629906,1.3182906920423407,1.305582977823399,1.3001344051981971,0.2334718836025613
740,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6713873799516674,1.3726233591731396,-0.30672156652386573,-1.4217245166960144,-0.9668036313593068,-1.2596652749963142,0.5152918278858417,-0.3497134099278029,-0.05139146765946163,-0.577185352884944,-0.07805278073100767,-0.6256712496463356,-0.32604168070101025,-1.233994308556726
741,3.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1177929793401282,-0.641958280969087,-0.9148652540480073,1.0361898140240844,-0.35275574085931455,-1.4945730449662693,1.7125501242823284,-0.9927623962337385,-0.6713834044229667,-0.9577071303707443,-1.1951275589496864,-1.1774581717805455,-1.139129723650614,1.240985985682072
742,3.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1177929793401282,-1.1047335890666772,-0.9148652540480073,0.7903983809520746,2.238403079869452,1.7218030229379566,0.1162057290870128,2.0617202887194557,0.8785964374857961,1.8327859045251247,3.552440248479698,0.47790259462208406,1.0291050575483291,0.7557618027407691
743,3.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.5562280183665996,-0.9664040132766366,-0.9148652540480073,0.7903983809520746,0.6948877524859476,1.6500256487804703,1.7125501242823284,-0.8320001496572546,-0.05139146765946163,-0.577185352884944,-0.636590169840347,-0.6256712496463356,-0.868100376000746,1.4616955966727339
744,2.0,2.0,2.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.3330252186723693,-1.6781725577962998,-0.9148652540480073,0.9870315274096825,-0.4462763610808433,-1.147070593290857,-1.081052567309474,-0.6712379030807707,-0.6713834044229667,-0.9577071303707443,-0.636590169840347,-0.6256712496463356,-0.868100376000746,0.48282319983628635
745,1.0,0.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.22498178056320667,-0.6897448616965556,1.0311945460292458,-1.6675159497680243,-0.44712654853740263,-0.13177477662993395,-1.081052567309474,0.1325733298016487,-0.3613874360412142,-0.3235041678944104,0.7597533029330014,0.7537960556891891,-1.139129723650614,0.5519002536577913
746,2.0,1.0,2.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0026336177550603,-1.705838472954308,-0.6716077790383507,-1.1267747970096025,-0.513653717013172,-0.7550023058232723,-0.681966468510645,-0.3497134099278029,-0.6713834044229667,-0.8308665378754775,-0.07805278073100767,-0.07388432751212577,-0.05501233305114235,-1.4580735319289249
747,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.2293943791872435,-1.7133837225428554,1.517709496048559,-0.3894004977935729,2.2394658141901513,-1.6471520279432081,0.1162057290870128,2.383244781872423,0.5686004691040435,1.5791047195345913,3.552440248479698,0.7537960556891891,-1.139129723650614,1.5257182319219336
748,2.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0017789808689762901,1.309746279268576,-0.42835030402869406,-0.7335085040943867,-0.14105906417603575,0.37483187385491606,0.5152918278858417,-0.028188916774835173,1.1885924058675486,0.1838582020866567,0.7597533029330014,0.7537960556891891,-0.5970710283508781,-0.8768153961138225
749,0.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.6722420168377516,-0.4558421244515779,-0.793236516543179,-1.5691993765392203,-0.5242810602201639,-0.5940932600814414,-1.081052567309474,-0.6712379030807707,-0.6713834044229667,-0.9577071303707443,-0.636590169840347,-0.6256712496463356,1.0291050575483291,-0.1152829978865001
750,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.006191579493013,0.5300704884519837,-0.9148652540480073,-0.7335085040943867,2.38548550985422,-1.6678383504760235,1.3134640254834995,-0.6712379030807707,-0.6713834044229667,1.8327859045251247,-0.636590169840347,-0.9015647107134406,-0.5970710283508781,-0.7066499708462128
751,3.0,2.0,2.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.006191579493013,-0.2043338048333224,0.42305085850510415,-1.5691993765392203,-0.22862837220164905,-0.6392144333912732,1.3134640254834995,0.4540978229546165,-0.6713834044229667,0.9449017570582573,0.7597533029330014,1.305582977823399,-0.32604168070101025,1.2342467609189982
752,3.0,3.0,2.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1177929793401282,-0.23954496957987817,0.5446795960099325,-1.1759330836240045,-0.3565815844138316,-0.34377487399643597,-0.2828803697118161,-0.028188916774835173,-0.3613874360412142,1.071742349553524,0.7597533029330014,0.7537960556891891,-0.868100376000746,-0.4488746236586458
753,2.0,0.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.4490392171435211,0.24838117047953753,0.058164645990619226,-0.3402422111791709,-0.9549010069674759,-1.694355716944263,-1.081052567309474,-0.8320001496572546,-0.05139146765946163,-1.084547722866011,-0.636590169840347,-0.9015647107134406,-0.32604168070101025,1.2662580785435982
754,2.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5597859801045523,1.5034076853746325,-0.42835030402869406,0.8395566675664766,1.4262615119911306,0.07508844869821803,2.510722321879986,0.9363845626840681,0.8785964374857961,0.8180611645629906,0.7597533029330014,0.7537960556891891,-0.5970710283508781,1.5442511000203862
755,2.0,3.0,2.0,3.0,2.0,2.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1142350176021756,-0.8934666005873425,-0.793236516543179,-0.7826667907087888,-1.048209080324865,0.31513309070652323,-0.681966468510645,-1.1535246428102224,-0.6713834044229667,-1.4650695003518113,-1.1951275589496864,-1.1774581717805455,-1.139129723650614,-0.24332826838489943
756,2.0,2.0,2.0,3.0,3.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.77943081806083,-0.8406498534675089,-0.6716077790383507,-1.2742496568528086,-0.9251444459878986,-1.5097059923224898,2.510722321879986,-0.9927623962337385,-0.6713834044229667,-1.084547722866011,-1.1951275589496864,-1.1774581717805455,2.1132224481478006,-0.809423148483086
